"name","status","bytes","dir","url"
"26_39f394a0-4805-40cd-a2f4-f18044b06bee.png","OK","532144","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/26_39f394a0-4805-40cd-a2f4-f18044b06bee.png"
"26_3c3505d3-e7c5-4fa1-93ac-ebce17bf2341.png","OK","1255987","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/26_3c3505d3-e7c5-4fa1-93ac-ebce17bf2341.png"
"26_4be94253-fc7b-4c2d-b7fb-28dfb38fd352.png","OK","265746","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/26_4be94253-fc7b-4c2d-b7fb-28dfb38fd352.png"
"27_63dfa850-40b7-4629-9b44-620a6e6e12dd.png","OK","562424","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/27_63dfa850-40b7-4629-9b44-620a6e6e12dd.png"
"27_73a38805-b235-490e-9588-45d2b7b026ce.png","OK","1230914","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/27_73a38805-b235-490e-9588-45d2b7b026ce.png"
"27_995ca209-a8a6-4be7-9865-66f757d55262.png","OK","806582","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/27_995ca209-a8a6-4be7-9865-66f757d55262.png"
"27_fdcfb32d-0366-4dc9-8f9a-096f9799ea07.png","OK","1770858","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/27_fdcfb32d-0366-4dc9-8f9a-096f9799ea07.png"
"28_08022759-493d-4283-8451-962d09e304b3.png","OK","1625935","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/28_08022759-493d-4283-8451-962d09e304b3.png"
"28_37fd8c93-c891-463a-8fa5-152a7369fa64.png","OK","2046772","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/28_37fd8c93-c891-463a-8fa5-152a7369fa64.png"
"28_605407c9-5fe6-4849-b00f-4a3991e976f6.png","OK","1860869","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/28_605407c9-5fe6-4849-b00f-4a3991e976f6.png"
"28_6475732d-caa9-4d76-9bc9-2474435fbd4e.png","OK","1374761","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/28_6475732d-caa9-4d76-9bc9-2474435fbd4e.png"
"28_f4281437-8a8e-418c-ab00-17d87f1847bc.png","OK","444149","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/28_f4281437-8a8e-418c-ab00-17d87f1847bc.png"
"29_1f2476af-9fac-4354-99e9-16971b3ec867.png","OK","382669","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/29_1f2476af-9fac-4354-99e9-16971b3ec867.png"
"29_4295a6a0-4271-46b9-b343-359fd9ed4352.png","OK","241586","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/29_4295a6a0-4271-46b9-b343-359fd9ed4352.png"
"29_5183c150-8b98-4902-b178-b73cc5abc8f2.png","OK","1455943","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/29_5183c150-8b98-4902-b178-b73cc5abc8f2.png"
"29_8a477250-7537-421b-a269-b5959dc8eaf4.png","OK","852061","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/29_8a477250-7537-421b-a269-b5959dc8eaf4.png"
"29_ba3eee53-b013-4ff3-953b-4a669f895c23.png","OK","1593548","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/29_ba3eee53-b013-4ff3-953b-4a669f895c23.png"
"29_d9767355-42a0-46fb-9c5f-4aa015f88d9d.png","OK","1462158","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/29_d9767355-42a0-46fb-9c5f-4aa015f88d9d.png"
"3_029ef1b8-a31a-4a7a-a12f-5a0a1c773c00.png","OK","1527936","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/3_029ef1b8-a31a-4a7a-a12f-5a0a1c773c00.png"
"3_2d01065b-63ad-43de-a82e-fb54263d9b34.png","OK","1360643","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/3_2d01065b-63ad-43de-a82e-fb54263d9b34.png"
"3_308d4af1-8731-4aac-bd84-71ba1f796be7.png","OK","1704935","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/3_308d4af1-8731-4aac-bd84-71ba1f796be7.png"
"3_36d09fc8-cba8-425c-a2ea-ee8441d31883.png","OK","1512657","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/3_36d09fc8-cba8-425c-a2ea-ee8441d31883.png"
"3_46dd6847-e222-46d4-9eb9-b8e40ab1c3cb.png","OK","1536335","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/3_46dd6847-e222-46d4-9eb9-b8e40ab1c3cb.png"
"3_4a000a16-8282-4797-8ef3-4822cae2a61b.png","OK","1449432","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/3_4a000a16-8282-4797-8ef3-4822cae2a61b.png"
"3_55b415d8-8dff-4d58-85c0-306649cb73fe.png","OK","1269487","produtos","https://cdn.shopify.com/s/files/1/0927/8603/2953/files/3_55b415d8-8dff-4d58-85c0-306649cb73fe.png"
